year,month,date,prefectureNameJ,prefectureNameE,testedPositive,peopleTested,hospitalized,serious,discharged,deaths,effectiveReproductionNumber
2020,4,21,滋賀県,Shiga,76,937,58,,13,1,0.82
2020,4,21,京都府,Kyoto,264,2883,177,,77,5,0.82
2020,4,21,大阪府,Osaka,1349,5368,1051,,233,13,1.07
2020,4,21,兵庫県,Hyogo,546,5714,442,,65,17,0.83
2020,4,21,奈良県,Nara,73,1020,49,,14,1,1.25
2020,4,21,和歌山県,Wakayama,47,2381,25,,20,1,1.47
2020,4,21,鳥取県,Tottori,3,794,3,,0,0,
2020,4,21,島根県,Shimane,16,697,16,,0,0,
2020,4,21,岡山県,Okayama,19,992,15,,4,0,0.81
2020,4,21,広島県,Hiroshima,138,3583,125,,12,0,1.36
2020,4,21,山口県,Yamaguchi,31,1130,15,,15,0,0.61
2020,4,21,徳島県,Tokushima,5,341,0,,3,0,
2020,4,21,香川県,Kagawa,26,1273,25,,1,0,0.46
2020,4,21,愛媛県,Ehime,47,893,34,,9,3,0.61
2020,4,21,高知県,Kochi,69,1181,45,,22,2,0.5
2020,4,21,福岡県,Fukuoka,539,7311,424,,87,13,0.62
2020,4,21,佐賀県,Saga,17,602,16,,1,0,0.46
2020,4,21,長崎県,Nagasaki,16,1551,13,,4,0,0.52
2020,4,21,熊本県,Kumamoto,41,2465,32,,7,1,1.34
2020,4,21,大分県,Oita,60,2691,35,,19,1,1.36
2020,4,21,宮崎県,Miyazaki,17,943,13,,4,0,0
2020,4,21,鹿児島県,Kagoshima,10,852,9,,1,0,3.6
2020,4,21,沖縄県,Okinawa,125,1420,107,,11,3,1.1
2020,4,22,北海道,Hokkaido,495,4803,285,,188,22,1.67
2020,4,22,青森県,Aomori,22,501,12,,10,0,0
2020,4,22,岩手県,Iwate,0,256,0,,0,0,
2020,4,22,宮城県,Miyagi,84,1438,70,,14,0,0.7
2020,4,22,秋田県,Akita,16,767,11,,5,0,0
2020,4,22,山形県,Yamagata,65,1759,48,,17,0,0.9
2020,4,22,福島県,Fukushima,65,1238,50,,15,0,1.8
2020,4,22,茨城県,Ibaraki,151,3687,127,,18,6,0.82
2020,4,22,栃木県,Tochigi,52,1560,44,,8,0,0.79
2020,4,22,群馬県,Gunma,131,2290,108,,14,9,0.43
2020,4,22,埼玉県,Saitama,714,5432,670,,34,10,0.99
2020,4,22,千葉県,Chiba,725,4284,634,,80,11,0.97
2020,4,22,東京都,Tokyo,3509,9431,2461,62,897,81,0.91
2020,4,22,神奈川県,Kanagawa,838,4628,707,,111,23,0.87
2020,4,22,新潟県,Niigata,61,2283,28,,32,0,1.44
2020,4,22,富山県,Toyama,115,1633,105,,8,2,1.35
2020,4,22,石川県,Ishikawa,199,1244,177,,16,5,0.85
2020,4,22,福井県,Fukui,119,1233,89,,26,4,0.67
2020,4,22,山梨県,Yamanashi,51,1813,28,,22,0,0.78
2020,4,22,長野県,Nagano,56,1468,50,,6,0,1.12
2020,4,22,岐阜県,Gifu,143,2197,114,,24,5,0.38
2020,4,22,静岡県,Shizuoka,57,2292,44,,13,0,0.44
2020,4,22,愛知県,Aichi,441,6033,345,,66,29,1.18
2020,4,22,三重県,Mie,43,1494,31,,11,1,2.34
2020,4,22,滋賀県,Shiga,88,971,74,,13,1,1.2
2020,4,22,京都府,Kyoto,275,2906,180,,88,7,0.93
2020,4,22,大阪府,Osaka,1380,5798,1110,,246,17,0.95
2020,4,22,兵庫県,Hyogo,563,5972,481,,65,17,0.76
2020,4,22,奈良県,Nara,75,1071,60,,14,1,0.97
2020,4,22,和歌山県,Wakayama,49,2422,26,,22,1,1.34
2020,4,22,鳥取県,Tottori,3,823,3,,0,0,
2020,4,22,島根県,Shimane,16,719,16,,0,0,
2020,4,22,岡山県,Okayama,19,992,15,,4,0,2.19
2020,4,22,広島県,Hiroshima,139,3783,126,,13,0,1.42
2020,4,22,山口県,Yamaguchi,31,1144,16,,15,0,0.4
2020,4,22,徳島県,Tokushima,5,353,2,,3,0,
2020,4,22,香川県,Kagawa,26,1350,24,,2,0,0.48
2020,4,22,愛媛県,Ehime,47,938,28,,16,3,0.58
2020,4,22,高知県,Kochi,70,1230,40,,28,2,0.44
2020,4,22,福岡県,Fukuoka,560,7467,459,,88,13,0.58
2020,4,22,佐賀県,Saga,18,636,16,,2,0,0.81
2020,4,22,長崎県,Nagasaki,16,1612,11,,5,0,0.46
2020,4,22,熊本県,Kumamoto,41,2518,33,,7,1,1.17
2020,4,22,大分県,Oita,60,2752,40,,19,1,1.08
2020,4,22,宮崎県,Miyazaki,17,965,13,,4,0,0
2020,4,22,鹿児島県,Kagoshima,10,895,8,,2,0,3.6
2020,4,22,沖縄県,Okinawa,130,1583,116,,11,3,0.94
2020,4,23,北海道,Hokkaido,540,5112,320,,195,25,1.55
2020,4,23,青森県,Aomori,22,506,8,,14,0,0
2020,4,23,岩手県,Iwate,0,271,0,,0,0,
2020,4,23,宮城県,Miyagi,84,1491,61,,23,0,0.35
2020,4,23,秋田県,Akita,16,776,9,,7,0,0
2020,4,23,山形県,Yamagata,65,1851,48,,17,0,0.74
2020,4,23,福島県,Fukushima,65,1316,48,,17,0,1
2020,4,23,茨城県,Ibaraki,153,3887,126,,21,6,0.79
2020,4,23,栃木県,Tochigi,52,1617,45,,8,0,0.93
2020,4,23,群馬県,Gunma,138,2380,115,,14,9,0.5
2020,4,23,埼玉県,Saitama,753,5630,705,,34,14,0.87
2020,4,23,千葉県,Chiba,749,4646,651,,82,16,1.05
2020,4,23,東京都,Tokyo,3643,9923,2548,63,937,87,0.92
2020,4,23,神奈川県,Kanagawa,877,4828,742,,114,24,0.77
2020,4,23,新潟県,Niigata,62,2354,29,,32,0,1.57
2020,4,23,富山県,Toyama,150,1781,139,,8,3,1.48
2020,4,23,石川県,Ishikawa,216,1338,194,,16,5,0.96
2020,4,23,福井県,Fukui,119,1278,88,,26,5,0.62
2020,4,23,山梨県,Yamanashi,51,1862,29,,22,0,0.54
2020,4,23,長野県,Nagano,59,1514,51,,8,0,0.68
2020,4,23,岐阜県,Gifu,146,2234,117,,24,5,0.37
2020,4,23,静岡県,Shizuoka,58,2306,45,,13,0,0.44
2020,4,23,愛知県,Aichi,453,6033,357,,66,29,1.25
2020,4,23,三重県,Mie,43,1578,31,,11,1,1.36
2020,4,23,滋賀県,Shiga,92,1067,78,,13,1,1.09
2020,4,23,京都府,Kyoto,282,3397,182,,93,7,0.9
2020,4,23,大阪府,Osaka,1415,6346,1143,,246,19,0.98
2020,4,23,兵庫県,Hyogo,581,6213,497,,67,17,0.78
2020,4,23,奈良県,Nara,76,1140,61,,14,1,1.07
2020,4,23,和歌山県,Wakayama,50,2454,26,,23,1,1.64
2020,4,23,鳥取県,Tottori,3,880,3,,0,0,
2020,4,23,島根県,Shimane,16,733,14,,2,0,
2020,4,23,岡山県,Okayama,19,1015,14,,5,0,0.61
2020,4,23,広島県,Hiroshima,142,3900,127,,14,1,0.38
2020,4,23,山口県,Yamaguchi,31,1156,16,,15,0,0.28
2020,4,23,徳島県,Tokushima,5,368,2,,3,0,
2020,4,23,香川県,Kagawa,28,1393,24,,4,0,0.51
2020,4,23,愛媛県,Ehime,47,961,28,,16,3,0.52
2020,4,23,高知県,Kochi,71,1260,41,,28,2,0.69
2020,4,23,福岡県,Fukuoka,572,7690,467,,92,13,0.53
2020,4,23,佐賀県,Saga,21,682,19,,2,0,1.34
2020,4,23,長崎県,Nagasaki,16,1676,10,,5,1,0
2020,4,23,熊本県,Kumamoto,43,2577,34,,8,1,1.34
2020,4,23,大分県,Oita,60,2910,33,,26,1,1.08
2020,4,23,宮崎県,Miyazaki,17,993,10,,7,0,0
2020,4,23,鹿児島県,Kagoshima,10,1017,8,,2,0,3.6
2020,4,23,沖縄県,Okinawa,132,1589,118,,11,3,0.79
2020,4,24,北海道,Hokkaido,562,5362,341,,196,25,1.31
2020,4,24,青森県,Aomori,22,517,8,,14,0,0
2020,4,24,岩手県,Iwate,0,280,0,,0,,
2020,4,24,宮城県,Miyagi,84,1568,55,,29,0,0.22
2020,4,24,秋田県,Akita,16,786,9,,7,0,0
2020,4,24,山形県,Yamagata,66,1947,49,,17,0,0.38
2020,4,24,福島県,Fukushima,66,1420,47,,19,0,0.91
2020,4,24,茨城県,Ibaraki,157,4031,127,,24,6,0.64
2020,4,24,栃木県,Tochigi,52,1673,40,,13,0,0.71
2020,4,24,群馬県,Gunma,140,2434,117,,14,9,0.45
2020,4,24,埼玉県,Saitama,767,5889,718,,34,15,0.83
2020,4,24,千葉県,Chiba,768,4879,655,,95,18,0.76
2020,4,24,東京都,Tokyo,3813,10243,2688,63,952,93,0.89
2020,4,24,神奈川県,Kanagawa,909,5075,765,,120,24,0.8
2020,4,24,新潟県,Niigata,65,2491,32,,32,0,1
2020,4,24,富山県,Toyama,163,1885,151,,9,3,1.67
2020,4,24,石川県,Ishikawa,222,1424,201,,16,5,0.94
2020,4,24,福井県,Fukui,120,1313,81,,33,5,0.67
2020,4,24,山梨県,Yamanashi,51,1922,29,,22,0,0.39
2020,4,24,長野県,Nagano,66,1548,59,,8,0,1
2020,4,24,岐阜県,Gifu,146,2272,115,,24,7,0.3
2020,4,24,静岡県,Shizuoka,59,2366,46,,13,0,0.66
2020,4,24,愛知県,Aichi,474,6272,378,,66,30,1.42
2020,4,24,三重県,Mie,45,1653,33,,11,1,0.83
2020,4,24,滋賀県,Shiga,93,1141,79,,13,1,0.8
2020,4,24,京都府,Kyoto,286,3614,186,,93,7,0.82
2020,4,24,大阪府,Osaka,1446,6895,1177,,246,25,0.98
2020,4,24,兵庫県,Hyogo,605,6463,520,,68,17,0.82
2020,4,24,奈良県,Nara,76,1173,61,,14,1,1.04
2020,4,24,和歌山県,Wakayama,52,2526,28,,23,1,1.74
2020,4,24,鳥取県,Tottori,3,929,3,,0,0,
2020,4,24,島根県,Shimane,16,750,14,,2,0,0.16
2020,4,24,岡山県,Okayama,20,1041,15,,5,0,1
2020,4,24,広島県,Hiroshima,142,4239,127,,14,1,0.3
2020,4,24,山口県,Yamaguchi,31,1217,15,,16,0,0.16
2020,4,24,徳島県,Tokushima,5,386,2,,3,0,
2020,4,24,香川県,Kagawa,28,1427,24,,4,0,0.32
2020,4,24,愛媛県,Ehime,47,1002,24,,20,3,0.58
2020,4,24,高知県,Kochi,71,1294,41,,28,2,0.8
2020,4,24,福岡県,Fukuoka,584,7963,433,,136,15,0.55
2020,4,24,佐賀県,Saga,32,711,26,,6,0,2.69
2020,4,24,長崎県,Nagasaki,16,1728,9,,6,1,0
2020,4,24,熊本県,Kumamoto,43,2623,33,,9,1,0.75
2020,4,24,大分県,Oita,60,2910,33,,26,1,0.61
2020,4,24,宮崎県,Miyazaki,17,1010,10,,7,0,0
2020,4,24,鹿児島県,Kagoshima,10,1109,7,,3,0,1.23
2020,4,24,沖縄県,Okinawa,133,1715,118,,11,4,0.7
2020,4,25,北海道,Hokkaido,601,5362,375,,201,25,1.19
2020,4,25,青森県,Aomori,22,526,8,,14,0,
2020,4,25,岩手県,Iwate,0,288,0,,0,,
2020,4,25,宮城県,Miyagi,85,1568,54,,31,0,0.12
2020,4,25,秋田県,Akita,16,786,9,,7,0,0
2020,4,25,山形県,Yamagata,66,1947,34,,32,0,0.33
2020,4,25,福島県,Fukushima,68,1491,49,,19,0,0.47
2020,4,25,茨城県,Ibaraki,158,4031,128,,24,6,0.63
2020,4,25,栃木県,Tochigi,52,1673,39,,13,0,0.75
2020,4,25,群馬県,Gunma,140,2440,117,,14,9,0.6
2020,4,25,埼玉県,Saitama,786,6110,737,,34,15,0.75
2020,4,25,千葉県,Chiba,778,5028,662,,97,19,0.68
2020,4,25,東京都,Tokyo,3932,10560,2766,62,970,100,0.85
2020,4,25,神奈川県,Kanagawa,940,5075,798,,120,25,0.84
2020,4,25,新潟県,Niigata,65,2491,32,,32,0,0.69
2020,4,25,富山県,Toyama,175,1885,163,,9,3,1.47
2020,4,25,石川県,Ishikawa,224,1424,203,,16,5,0.81
2020,4,25,福井県,Fukui,120,1313,82,,33,5,0.78
2020,4,25,山梨県,Yamanashi,51,1922,29,,22,0,0.3
2020,4,25,長野県,Nagano,66,1552,58,,8,0,1
2020,4,25,岐阜県,Gifu,146,2272,103,,36,7,0.31
2020,4,25,静岡県,Shizuoka,62,2366,49,,13,0,1.06
2020,4,25,愛知県,Aichi,475,6488,379,,66,30,1.09
2020,4,25,三重県,Mie,45,1653,28,,16,1,0.66
2020,4,25,滋賀県,Shiga,94,1141,71,,22,1,0.81
2020,4,25,京都府,Kyoto,290,3614,146,,137,7,0.84
2020,4,25,大阪府,Osaka,1475,6900,1204,,246,27,0.84
2020,4,25,兵庫県,Hyogo,619,6641,530,,72,17,0.86
2020,4,25,奈良県,Nara,76,1173,61,,14,1,0.82
2020,4,25,和歌山県,Wakayama,57,2528,32,,24,1,1.88
2020,4,25,鳥取県,Tottori,3,943,2,,1,0,0
2020,4,25,島根県,Shimane,16,750,14,,2,0,0.21
2020,4,25,岡山県,Okayama,21,1041,16,,5,0,1.34
2020,4,25,広島県,Hiroshima,143,4245,128,,14,1,0.25
2020,4,25,山口県,Yamaguchi,31,1217,13,,18,0,0.18
2020,4,25,徳島県,Tokushima,5,386,2,,3,0,
2020,4,25,香川県,Kagawa,28,1427,23,,5,0,0.32
2020,4,25,愛媛県,Ehime,47,1002,24,,20,3,0.33
2020,4,25,高知県,Kochi,72,1302,42,,28,2,0.85
2020,4,25,福岡県,Fukuoka,595,7983,442,,138,15,0.67
2020,4,25,佐賀県,Saga,36,711,30,,6,0,3.16
2020,4,25,長崎県,Nagasaki,16,1728,9,,6,1,0
2020,4,25,熊本県,Kumamoto,43,2623,33,,9,1,0.75
2020,4,25,大分県,Oita,60,2910,33,,26,1,0.61
2020,4,25,宮崎県,Miyazaki,17,1010,10,,7,0,
2020,4,25,鹿児島県,Kagoshima,10,1109,7,,3,0,1
2020,4,25,沖縄県,Okinawa,134,1715,118,,11,4,0.56
2020,4,26,北海道,Hokkaido,615,5362,388,,202,25,1.06
2020,4,26,青森県,Aomori,22,540,8,,14,0,
2020,4,26,岩手県,Iwate,0,300,0,,0,,
2020,4,26,宮城県,Miyagi,85,1568,54,,31,0,0.14
2020,4,26,秋田県,Akita,16,786,9,,7,0,0
2020,4,26,山形県,Yamagata,66,1947,34,,32,0,0.3
2020,4,26,福島県,Fukushima,69,1585,50,,19,0,0.41
2020,4,26,茨城県,Ibaraki,161,4031,131,,24,6,0.8
2020,4,26,栃木県,Tochigi,52,1673,39,,13,0,0.65
2020,4,26,群馬県,Gunma,141,2448,117,,15,9,0.69
2020,4,26,埼玉県,Saitama,806,6256,754,,36,15,0.73
2020,4,26,千葉県,Chiba,786,5163,670,,97,19,0.7
2020,4,26,東京都,Tokyo,4014,10873,2814,66,994,100,0.87
2020,4,26,神奈川県,Kanagawa,956,5075,813,,120,26,0.8
2020,4,26,新潟県,Niigata,69,2491,37,,32,0,0.95
2020,4,26,富山県,Toyama,177,1885,165,,9,3,1.25
2020,4,26,石川県,Ishikawa,229,1424,208,,16,5,0.84
2020,4,26,福井県,Fukui,121,1313,83,,33,5,0.5
2020,4,26,山梨県,Yamanashi,51,1922,29,,22,0,0.25
2020,4,26,長野県,Nagano,66,1553,49,,17,0,0.7
2020,4,26,岐阜県,Gifu,146,2272,82,,57,7,0.32
2020,4,26,静岡県,Shizuoka,63,2366,50,,13,0,1
2020,4,26,愛知県,Aichi,476,6488,380,,66,30,0.94
2020,4,26,三重県,Mie,45,1653,28,,16,1,0.59
2020,4,26,滋賀県,Shiga,94,1141,71,,22,1,0.77
2020,4,26,京都府,Kyoto,294,3614,145,,140,7,0.81
2020,4,26,大阪府,Osaka,1491,6937,1214,,252,27,0.78
2020,4,26,兵庫県,Hyogo,627,6831,533,,77,17,0.87
2020,4,26,奈良県,Nara,76,1173,61,,14,1,0.75
2020,4,26,和歌山県,Wakayama,58,2563,30,,27,1,1
2020,4,26,鳥取県,Tottori,3,971,2,,1,0,0
2020,4,26,島根県,Shimane,22,757,20,,2,0,0.75
2020,4,26,岡山県,Okayama,22,1041,17,,5,0,1
2020,4,26,広島県,Hiroshima,145,4245,129,,15,1,0.28
2020,4,26,山口県,Yamaguchi,31,1217,13,,18,0,0.25
2020,4,26,徳島県,Tokushima,5,386,2,,3,0,
2020,4,26,香川県,Kagawa,28,1427,23,,5,0,0.29
2020,4,26,愛媛県,Ehime,47,1002,20,,24,3,0.24
2020,4,26,高知県,Kochi,73,1344,43,,28,2,0.71
2020,4,26,福岡県,Fukuoka,606,8000,443,,148,15,0.68
2020,4,26,佐賀県,Saga,36,750,30,,6,0,3.04
2020,4,26,長崎県,Nagasaki,16,1728,9,,6,1,0
2020,4,26,熊本県,Kumamoto,45,2623,33,,11,1,0.65
2020,4,26,大分県,Oita,60,2910,33,,26,1,0.61
2020,4,26,宮崎県,Miyazaki,17,1010,9,,8,0,
2020,4,26,鹿児島県,Kagoshima,10,1109,7,,3,0,0.61
2020,4,26,沖縄県,Okinawa,137,1715,118,,11,4,0.56
2020,4,27,北海道,Hokkaido,650,6149,422,,202,26,1.08
2020,4,27,青森県,Aomori,23,580,9,,14,0,
2020,4,27,岩手県,Iwate,0,302,0,,0,,
2020,4,27,宮城県,Miyagi,86,1714,54,,32,0,0.14
2020,4,27,秋田県,Akita,16,818,9,,7,0,0
2020,4,27,山形県,Yamagata,66,2052,28,,38,0,0.15
2020,4,27,福島県,Fukushima,69,1634,50,,19,0,0.31
2020,4,27,茨城県,Ibaraki,161,4273,124,,31,6,0.65
2020,4,27,栃木県,Tochigi,54,1826,41,,13,0,0.51
2020,4,27,群馬県,Gunma,146,2589,122,,15,9,0.75
2020,4,27,埼玉県,Saitama,823,6368,765,,42,15,0.73
2020,4,27,千葉県,Chiba,793,5512,672,,98,23,0.63
2020,4,27,東京都,Tokyo,4055,11171,2668,93,1173,106,0.82
2020,4,27,神奈川県,Kanagawa,963,5439,816,,122,27,0.76
2020,4,27,新潟県,Niigata,69,2578,37,,32,0,0.95
2020,4,27,富山県,Toyama,181,2102,169,,9,3,1.02
2020,4,27,石川県,Ishikawa,236,1703,215,,16,5,0.96
2020,4,27,福井県,Fukui,121,1462,52,,63,6,0.5
2020,4,27,山梨県,Yamanashi,51,2072,29,,22,0,0.25
2020,4,27,長野県,Nagano,66,1680,49,,17,0,0.84
2020,4,27,岐阜県,Gifu,146,2362,82,,57,7,0.38
2020,4,27,静岡県,Shizuoka,64,2547,51,,13,0,1.64
2020,4,27,愛知県,Aichi,477,6890,381,,66,30,0.94
2020,4,27,三重県,Mie,45,1799,28,,16,1,0.4
2020,4,27,滋賀県,Shiga,94,1209,71,,22,1,0.77
2020,4,27,京都府,Kyoto,309,3894,161,,140,8,0.95
2020,4,27,大阪府,Osaka,1521,7380,1231,,260,32,0.6
2020,4,27,兵庫県,Hyogo,629,6922,527,,80,17,0.81
2020,4,27,奈良県,Nara,78,1329,63,,14,1,0.78
2020,4,27,和歌山県,Wakayama,59,2837,31,,27,1,1.06
2020,4,27,鳥取県,Tottori,3,982,2,,1,0,0
2020,4,27,島根県,Shimane,22,790,20,,2,0,0.81
2020,4,27,岡山県,Okayama,22,1129,17,,5,0,1
2020,4,27,広島県,Hiroshima,145,4556,128,,16,1,0.19
2020,4,27,山口県,Yamaguchi,32,1225,14,,18,0,0.46
2020,4,27,徳島県,Tokushima,5,423,2,,3,0,
2020,4,27,香川県,Kagawa,28,1512,23,,5,0,0.32
2020,4,27,愛媛県,Ehime,47,1024,20,,24,3,0.21
2020,4,27,高知県,Kochi,73,1362,43,,28,2,0.56
2020,4,27,福岡県,Fukuoka,615,8611,438,,161,16,0.7
2020,4,27,佐賀県,Saga,36,912,30,,6,0,3.04
2020,4,27,長崎県,Nagasaki,16,1851,7,,8,1,0
2020,4,27,熊本県,Kumamoto,45,2912,32,,12,1,0.54
2020,4,27,大分県,Oita,60,3039,32,,27,1,0.54
2020,4,27,宮崎県,Miyazaki,17,1053,8,,9,0,
2020,4,27,鹿児島県,Kagoshima,10,1176,6,,4,0,0
2020,4,27,沖縄県,Okinawa,137,1896,110,,23,4,0.45
2020,4,28,北海道,Hokkaido,688,6312,460,,202,26,1.08
2020,4,28,青森県,Aomori,26,598,12,,14,0,
2020,4,28,岩手県,Iwate,0,314,0,,0,,
2020,4,28,宮城県,Miyagi,87,1744,55,,32,0,0.26
2020,4,28,秋田県,Akita,16,827,9,,7,0,
2020,4,28,山形県,Yamagata,66,2103,28,,38,0,0.16
2020,4,28,福島県,Fukushima,70,1664,51,,19,0,0.36
2020,4,28,茨城県,Ibaraki,162,4473,125,,31,6,0.64
2020,4,28,栃木県,Tochigi,54,1857,41,,13,0,0.35
2020,4,28,群馬県,Gunma,146,2596,120,,15,11,0.56
2020,4,28,埼玉県,Saitama,828,7007,771,,42,15,0.69
2020,4,28,千葉県,Chiba,801,5636,677,,101,23,0.57
2020,4,28,東京都,Tokyo,4168,11298,2690,105,1261,108,0.84
2020,4,28,神奈川県,Kanagawa,973,5536,796,,150,29,0.76
2020,4,28,新潟県,Niigata,75,2775,43,,32,0,1.21
2020,4,28,富山県,Toyama,190,2137,178,,9,3,1.16
2020,4,28,石川県,Ishikawa,245,1796,218,,22,5,0.95
2020,4,28,福井県,Fukui,122,1588,53,,63,6,0.26
2020,4,28,山梨県,Yamanashi,52,2117,29,,23,0,0.25
2020,4,28,長野県,Nagano,66,1703,49,,17,0,0.72
2020,4,28,岐阜県,Gifu,146,2362,74,,65,7,0.58
2020,4,28,静岡県,Shizuoka,67,2635,43,,24,0,1.64
2020,4,28,愛知県,Aichi,482,7027,385,,66,31,0.79
2020,4,28,三重県,Mie,45,1835,28,,16,1,0.3
2020,4,28,滋賀県,Shiga,94,1246,71,,22,1,0.79
2020,4,28,京都府,Kyoto,313,3950,165,,140,8,0.93
2020,4,28,大阪府,Osaka,1553,7799,1245,,274,36,0.56
2020,4,28,兵庫県,Hyogo,636,7063,539,,80,17,0.72
2020,4,28,奈良県,Nara,80,1397,65,,14,1,0.39
2020,4,28,和歌山県,Wakayama,60,2904,31,,27,2,1.06
2020,4,28,鳥取県,Tottori,3,1003,2,,1,0,0
2020,4,28,島根県,Shimane,23,797,21,,2,0,1.12
2020,4,28,岡山県,Okayama,22,1141,17,,5,0,1
2020,4,28,広島県,Hiroshima,149,4610,128,,20,1,0.26
2020,4,28,山口県,Yamaguchi,32,1239,9,,23,0,0.28
2020,4,28,徳島県,Tokushima,5,440,2,,3,0,0
2020,4,28,香川県,Kagawa,28,1537,22,,6,0,0.46
2020,4,28,愛媛県,Ehime,47,1043,20,,24,3,0
2020,4,28,高知県,Kochi,73,1368,42,,28,3,0.56
2020,4,28,福岡県,Fukuoka,619,8721,433,,170,16,0.68
2020,4,28,佐賀県,Saga,37,930,31,,6,0,5.18
2020,4,28,長崎県,Nagasaki,16,1911,6,,9,1,0
2020,4,28,熊本県,Kumamoto,45,3002,32,,12,1,0.46
2020,4,28,大分県,Oita,60,3065,32,,27,1,0
2020,4,28,宮崎県,Miyazaki,17,1068,7,,10,0,
2020,4,28,鹿児島県,Kagoshima,10,1199,6,,4,0,0
2020,4,28,沖縄県,Okinawa,141,1918,113,,24,4,0.45
2020,4,29,北海道,Hokkaido,726,6312,491,,209,26,1.14
2020,4,29,青森県,Aomori,26,613,12,,14,0,
2020,4,29,岩手県,Iwate,0,314,0,,0,,
2020,4,29,宮城県,Miyagi,88,1744,56,,32,0,0.33
2020,4,29,秋田県,Akita,16,827,9,,7,0,
2020,4,29,山形県,Yamagata,68,2103,30,,38,0,0.26
2020,4,29,福島県,Fukushima,72,1664,53,,19,0,0.4
2020,4,29,茨城県,Ibaraki,162,4473,123,,33,6,0.47
2020,4,29,栃木県,Tochigi,54,1857,41,,13,0,0.26
2020,4,29,群馬県,Gunma,146,2596,116,,15,15,0.71
2020,4,29,埼玉県,Saitama,843,7007,779,,49,15,0.65
2020,4,29,千葉県,Chiba,806,5753,681,,102,23,0.52
2020,4,29,東京都,Tokyo,4215,11534,2718,105,1271,117,0.78
2020,4,29,神奈川県,Kanagawa,999,5536,821,,150,31,0.81
2020,4,29,新潟県,Niigata,75,2775,43,,32,0,0.95
2020,4,29,富山県,Toyama,190,2137,178,,9,3,1.16
2020,4,29,石川県,Ishikawa,250,1796,222,,22,6,0.9
2020,4,29,福井県,Fukui,122,1588,51,,64,7,0.27
2020,4,29,山梨県,Yamanashi,52,2117,28,,24,0,0.17
2020,4,29,長野県,Nagano,66,1703,49,,17,0,0.61
2020,4,29,岐阜県,Gifu,146,2362,74,,65,7,0.32
2020,4,29,静岡県,Shizuoka,68,2635,44,,24,0,1.07
2020,4,29,愛知県,Aichi,486,7036,388,,67,31,0.6
2020,4,29,三重県,Mie,45,1835,25,,19,1,0.17
2020,4,29,滋賀県,Shiga,96,1246,60,,35,1,0.34
2020,4,29,京都府,Kyoto,316,3950,151,,156,9,0.76
2020,4,29,大阪府,Osaka,1597,8186,1281,,281,37,0.63
2020,4,29,兵庫県,Hyogo,642,7076,544,,81,17,0.66
2020,4,29,奈良県,Nara,82,1397,67,,14,1,0.44
2020,4,29,和歌山県,Wakayama,60,2906,30,,28,2,0.94
2020,4,29,鳥取県,Tottori,3,1003,2,,1,0,0
2020,4,29,島根県,Shimane,23,806,20,,3,0,1.83
2020,4,29,岡山県,Okayama,23,1141,18,,5,0,1.23
2020,4,29,広島県,Hiroshima,153,4610,132,,20,1,0.31
2020,4,29,山口県,Yamaguchi,32,1265,8,,24,0,0.46
2020,4,29,徳島県,Tokushima,5,440,2,,3,0,0
2020,4,29,香川県,Kagawa,28,1537,21,,7,0,0.46
2020,4,29,愛媛県,Ehime,47,1043,20,,24,3,0
2020,4,29,高知県,Kochi,74,1398,43,,28,3,0.61
2020,4,29,福岡県,Fukuoka,639,8736,452,,170,17,0.71
2020,4,29,佐賀県,Saga,38,950,32,,6,0,3.88
2020,4,29,長崎県,Nagasaki,17,1911,7,,9,1,1
2020,4,29,熊本県,Kumamoto,47,3002,34,,12,1,0.69
2020,4,29,大分県,Oita,60,3065,31,,28,1,0
2020,4,29,宮崎県,Miyazaki,17,1068,7,,10,0,
2020,4,29,鹿児島県,Kagoshima,10,1199,6,,4,0,0
2020,4,29,沖縄県,Okinawa,141,1918,113,,24,4,0.37
2020,4,30,北海道,Hokkaido,767,6892,531,,209,27,1.08
2020,4,30,青森県,Aomori,26,639,12,,14,0,
2020,4,30,岩手県,Iwate,0,343,0,,0,,
2020,4,30,宮城県,Miyagi,88,1885,56,,32,0,0.56
2020,4,30,秋田県,Akita,16,850,9,,7,0,
2020,4,30,山形県,Yamagata,68,2159,30,,38,0,0.32
2020,4,30,福島県,Fukushima,73,1812,54,,19,0,0.61
2020,4,30,茨城県,Ibaraki,163,4623,121,,35,7,0.46
2020,4,30,栃木県,Tochigi,54,2010,38,,16,0,0.32
2020,4,30,群馬県,Gunma,146,2596,116,,15,15,0.4
2020,4,30,埼玉県,Saitama,851,7818,785,,49,17,0.56
2020,4,30,千葉県,Chiba,810,6141,683,,103,24,0.41
2020,4,30,東京都,Tokyo,4274,12034,2608,101,1424,120,0.73
2020,4,30,神奈川県,Kanagawa,1025,5871,828,,168,32,0.8
2020,4,30,新潟県,Niigata,75,2903,43,,32,0,0.9
2020,4,30,富山県,Toyama,202,2535,186,,9,7,0.7
2020,4,30,石川県,Ishikawa,251,1937,223,,22,6,0.61
2020,4,30,福井県,Fukui,122,1696,45,,69,8,0.3
2020,4,30,山梨県,Yamanashi,52,2292,28,,24,0,0.23
2020,4,30,長野県,Nagano,66,1798,49,,17,0,0.61
2020,4,30,岐阜県,Gifu,146,2400,74,,65,7,0
2020,4,30,静岡県,Shizuoka,72,2736,47,,24,1,1.27
